SubmitTime,WaitTime,RunTime,NProc,UsedCPUTime,UsedMemory,ReqNProcs,ReqTime,Status,UserID,GroupID,ExecutableID,QueueID,PartitionID,OrigSiteID,LastRunSiteID,Workload
2006-03-14 02:00:00,15.610169491525424,18055.508474576272,,17306.71186440678,236226.11864406778,1.0,162777.71186440677,1,-1,G3,X1,Q8,1,opgc,opgc,44.0
2006-03-14 03:00:00,7.9411764705882355,8.647058823529411,,2.9411764705882355,-0.11764705882352941,1.0,118217.5294117647,1,U2022S1,G1,X1,Q1,1,clrlcgce02,clrlcgce02,15.0
2006-03-14 04:00:00,9.55,15.95,,5.9,5195.25,1.0,151559.85,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,17.0
2006-03-14 05:00:00,12.076923076923077,244.42307692307693,,126.46153846153847,28007.653846153848,1.0,182838.26923076922,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,21.0
2006-03-14 06:00:00,10.666666666666666,19.5,,7.833333333333333,16931.833333333332,1.0,144899.83333333334,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,5.0
2006-03-14 07:00:00,1.2352941176470589,816.4705882352941,,380.52941176470586,33519.529411764706,1.0,199217.64705882352,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,17.0
2006-03-14 08:00:00,1.7826086956521738,50.73913043478261,,17.82608695652174,37205.217391304344,1.0,181369.5652173913,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,23.0
2006-03-14 09:00:00,0.8571428571428571,259.85714285714283,,222.42857142857142,21486.85714285714,1.0,222942.85714285713,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,7.0
2006-03-14 10:00:00,1.05,2638.5,,2387.75,79843.2,1.0,185805.0,1,U2036S1,G1,X1,Q1,1,clrlcgce02,clrlcgce02,20.0
2006-03-14 11:00:00,112.77777777777777,33964.7962962963,,33478.12962962963,117364.07407407407,1.0,233766.66666666666,1,U2014S1,G2,X1,Q9,1,clrlcgce02,clrlcgce02,54.0
2006-03-14 12:00:00,1.0,3256.2,,3159.7,68476.53333333334,1.0,216720.0,1,U4003S4,G3,X1,Q8,1,clrlcgce02,clrlcgce02,30.0
2006-03-14 13:00:00,1.3,3917.4,,3822.8,63041.2,1.0,233820.0,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,10.0
2006-03-14 14:00:00,1.5423728813559323,8199.06779661017,,7873.872881355932,936897.6271186441,1.0,246828.81355932204,1,U3003S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,118.0
2006-03-14 15:00:00,962.7978723404256,39876.734042553195,,38634.5,403668.6489361702,1.0,242664.86170212767,1,U1004S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,91.0
2006-03-14 16:00:00,3045.928,44048.376,,41366.104,541813.536,1.0,257169.6,1,U3002S2,G3,X1,Q9,1,clrlcgce03,clrlcgce03,125.0
2006-03-14 17:00:00,12487.75,41916.0078125,,36709.2578125,477138.59375,1.0,247127.34375,1,U3002S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,128.0
2006-03-14 18:00:00,1.1666666666666667,7404.833333333333,,6729.5,492880.0,1.0,173850.0,1,U4003S4,G3,X1,Q8,1,opgc,opgc,6.0
2006-03-14 19:00:00,128.25714285714287,8779.314285714287,,7931.714285714285,424196.34285714285,1.0,259200.0,1,U1004S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,35.0
2006-03-14 20:00:00,86.34210526315789,11264.605263157895,,9690.026315789473,135717.57894736843,1.0,238807.8947368421,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,38.0
2006-03-14 21:00:00,1.1,41122.4,,35763.4,846557.2,1.0,225180.0,1,U1003S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,10.0
2006-03-14 22:00:00,1.0,36715.5,,34170.0,293690.0,1.0,172800.0,1,U1003S0,G1,X1,Q10,1,clrlcgce01,clrlcgce01,2.0
2006-03-14 23:00:00,9.692307692307692,158.5,,6.230769230769231,33400.92307692308,1.0,216311.53846153847,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,26.0
2006-03-15 00:00:00,1.1,256.46666666666664,,97.76666666666667,42548.933333333334,1.0,259200.0,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,30.0
2006-03-15 01:00:00,0.9318181818181818,43.11363636363637,,3.772727272727273,11423.90909090909,1.0,259200.0,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,44.0
2006-03-15 02:00:00,1.28,136.72,,9.08,51021.44,1.0,217872.0,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,25.0
2006-03-15 03:00:00,1.1818181818181819,132.22727272727272,,4.636363636363637,25382.545454545456,1.0,243490.9090909091,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,22.0
2006-03-15 04:00:00,0.8,143.73333333333332,,5.133333333333334,27306.933333333334,1.0,241980.0,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,15.0
2006-03-15 05:00:00,1.1304347826086956,80.69565217391305,,9.347826086956522,23979.130434782608,1.0,206765.21739130435,1,U2036S1,G1,X1,Q1,1,clrlcgce02,clrlcgce02,23.0
2006-03-15 06:00:00,1.25,129.66666666666666,,4.666666666666667,29104.666666666668,1.0,244800.0,1,U247,G3,X2,Q9,1,clrlcgce03,clrlcgce03,12.0
2006-03-15 07:00:00,1.0,78.66666666666667,,8.166666666666666,14545.333333333334,1.0,216900.0,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,6.0
2006-03-15 08:00:00,1.125,120.83333333333333,,27.083333333333332,62255.166666666664,1.0,198187.5,1,U247,G3,X1,Q9,1,clrlcgce03,clrlcgce03,24.0
2006-03-15 09:00:00,1.205128205128205,135.74358974358975,,5.3076923076923075,35118.769230769234,1.0,254769.23076923078,1,U247,G3,X2,Q9,1,clrlcgce03,clrlcgce03,39.0
2006-03-15 10:00:00,1.2162162162162162,22100.297297297297,,558.1621621621622,61298.05405405405,1.0,243145.94594594595,1,U247,G3,X2,Q9,1,clrlcgce03,clrlcgce03,37.0
2006-03-15 11:00:00,1.2142857142857142,13280.857142857143,,12361.357142857143,103001.71428571429,1.0,185400.0,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,14.0
2006-03-15 12:00:00,1.2287581699346406,91001.53594771241,,88372.6862745098,519171.8954248366,1.0,254194.11764705883,1,U1004S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,153.0
2006-03-15 13:00:00,412.0379746835443,32704.6582278481,,30689.01265822785,266908.40506329114,1.0,258106.32911392406,1,U247,G3,X2,Q9,1,clrlcgce03,clrlcgce03,79.0
2006-03-15 14:00:00,117.98,5548.58,,4779.08,102343.28,1.0,226548.0,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,50.0
2006-03-15 15:00:00,1.1,9137.0,,7678.35,95829.4,1.0,254880.0,1,U247,G3,X1,Q5,1,clrlcgce02,clrlcgce02,20.0
2006-03-15 16:00:00,3951.7355371900826,24405.471074380166,,23462.504132231406,114018.94214876032,1.0,254960.3305785124,1,U247,G2,X1,Q9,1,clrlcgce02,clrlcgce02,121.0
2006-03-15 17:00:00,6525.523076923077,39368.307692307695,,38257.73846153846,421939.44615384616,1.0,238070.76923076922,1,U3002S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,65.0
2006-03-15 18:00:00,232.27777777777777,5.944444444444445,,2.4444444444444446,0.0,1.0,230750.0,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,18.0
2006-03-15 19:00:00,1462.7254901960785,9345.470588235294,,9008.254901960785,109930.03921568628,1.0,247552.9411764706,1,U247,G3,X1,Q9,1,clrlcgce03,clrlcgce03,51.0
2006-03-15 20:00:00,8179.166666666667,4516.166666666667,,4371.083333333333,60286.333333333336,1.0,129975.0,1,U2036S1,G1,X1,Q2,1,clrlcgce02,clrlcgce02,12.0
2006-03-15 21:00:00,262.6666666666667,946.3333333333334,,806.1666666666666,56700.333333333336,1.0,130499.66666666667,1,U247,G3,X1,Q9,1,clrlcgce01,clrlcgce01,4.0
2006-03-15 22:00:00,6181.862068965517,41513.58620689655,,41418.34482758621,75862.75862068965,1.0,253241.37931034484,1,U247,G3,X1,Q9,1,clrlcgce03,clrlcgce03,29.0
2006-03-15 23:00:00,10424.74,44151.86,,44046.12,83669.12,1.0,238626.0,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,50.0
2006-03-16 00:00:00,31411.54761904762,41202.857142857145,,41099.880952380954,82617.80952380953,1.0,257142.85714285713,1,U247,G3,X2,Q9,1,clrlcgce03,clrlcgce03,42.0
2006-03-16 01:00:00,22837.0,26.75,,4.25,17041.0,1.0,194625.0,1,U1006S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,4.0
2006-03-16 02:00:00,5374.5,45.5,,17.0,12933.0,1.0,43875.0,1,U1019S0,G1,X1,Q2,1,clrlcgce01,clrlcgce01,4.0
2006-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2006-03-16 04:00:00,1.0,12.0,,3.0,43496.0,1.0,172800.0,1,U3016S2,G1,X2,Q3,1,clrlcgce03,clrlcgce03,1.0
2006-03-16 05:00:00,40.111111111111114,31.11111111111111,,11.0,22986.222222222223,1.0,154400.0,1,U2036S1,G1,X1,Q1,1,clrlcgce02,clrlcgce02,9.0
2006-03-16 06:00:00,1.5,15.25,,5.25,12038.0,1.0,110700.0,1,U1019S0,G1,X1,Q1,1,clrlcgce02,clrlcgce02,4.0
2006-03-16 07:00:00,1.0,29.333333333333332,,12.666666666666666,20145.333333333332,1.0,259200.0,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,3.0
2006-03-16 08:00:00,1.1,41.9,,14.0,20080.4,1.0,155880.0,1,U2036S1,G1,X1,Q1,1,clrlcgce02,clrlcgce02,10.0
2006-03-16 09:00:00,1.3333333333333333,26.5,,10.5,16640.0,1.0,216150.0,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,6.0
2006-03-16 10:00:00,1.0,29960.333333333332,,29825.666666666668,70601.77777777778,1.0,183600.0,1,U1012S0,G1,X1,Q1,1,clrlcgce01,clrlcgce01,9.0
2006-03-16 11:00:00,24063.666666666668,84463.78205128205,,84226.06410256411,194832.66666666666,1.0,239388.46153846153,1,U2014S1,G2,X1,Q9,1,clrlcgce02,clrlcgce02,78.0
2006-03-16 12:00:00,5602.931818181818,37358.52272727273,,31465.159090909092,140317.54545454544,1.0,249402.27272727274,1,U3005S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,44.0
2006-03-16 13:00:00,5056.786666666667,8173.386666666666,,4821.2,210309.12,1.0,259200.0,1,U3002S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,75.0
2006-03-16 14:00:00,4504.75,14461.666666666666,,14408.333333333334,15583.0,1.0,173100.0,1,U1006S0,G3,X1,Q2,1,clrlcgce03,clrlcgce03,12.0
2006-03-16 15:00:00,1843.8,17599.88,,14698.106666666667,247745.6,1.0,255816.0,1,U3002S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,75.0
2006-03-16 16:00:00,97.54545454545455,2000.0,,36.90909090909091,90200.72727272728,1.0,259200.0,1,U4003S4,G3,X1,Q8,1,opgc,opgc,11.0
2006-03-16 17:00:00,53.07692307692308,6736.326923076923,,5007.7307692307695,161622.53846153847,1.0,239330.76923076922,1,U3005S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,52.0
2006-03-16 18:00:00,3411.14,17742.825,,15333.485,243580.32,1.0,259200.0,1,U3002S2,G3,X1,Q9,1,clrlcgce03,clrlcgce03,200.0
2006-03-16 19:00:00,625.2864864864865,46253.605405405404,,44250.52972972973,164853.55675675676,1.0,258732.97297297296,1,U3002S2,G3,X1,Q9,1,clrlcgce03,clrlcgce03,185.0
2006-03-16 20:00:00,113.5072463768116,3297.4202898550725,,993.536231884058,193653.39130434784,1.0,233060.86956521738,1,U3005S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,69.0
2006-03-16 21:00:00,528.6629213483146,3891.2191011235955,,1024.7078651685392,190226.7415730337,1.0,256348.31460674157,1,U3002S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,178.0
2006-03-16 22:00:00,571.4245283018868,14144.037735849057,,11465.811320754718,189116.49056603774,1.0,258384.90566037735,1,U3002S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,106.0
2006-03-16 23:00:00,452.929203539823,8572.946902654867,,6174.150442477876,176983.78761061947,1.0,247046.01769911504,1,U1004S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,113.0
2006-03-17 00:00:00,568.265306122449,2764.1989795918366,,56.005102040816325,199472.5918367347,1.0,257464.2857142857,1,U3002S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,196.0
2006-03-17 01:00:00,421.53801169590645,4152.216374269005,,1070.0526315789473,203194.85380116958,1.0,256705.26315789475,1,U3002S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,171.0
2006-03-17 02:00:00,531.3529411764706,14501.865546218487,,8409.915966386554,323905.61344537814,1.0,248347.0588235294,1,U3002S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,119.0
2006-03-17 03:00:00,1527.8402777777778,11613.625,,8100.395833333333,275832.0833333333,1.0,257437.5,1,U3002S2,G3,X1,Q9,1,clrlcgce03,clrlcgce03,144.0
2006-03-17 04:00:00,450.9047619047619,6293.666666666667,,4174.333333333333,160991.33333333334,1.0,249042.85714285713,1,U1009S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,42.0
2006-03-17 05:00:00,541.077922077922,14845.844155844155,,12479.727272727272,299265.9220779221,1.0,233520.77922077922,1,U1009S0,G3,X1,Q10,1,clrlcgce03,clrlcgce03,77.0
2006-03-17 06:00:00,413.53125,1490.1875,,41.84375,147058.125,1.0,245868.75,1,U3009S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,32.0
2006-03-17 07:00:00,1270.6133333333332,2174.6133333333332,,50.17333333333333,184540.26666666666,1.0,250068.0,1,U3009S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,75.0
2006-03-17 08:00:00,1736.7826086956522,1104.9130434782608,,29.956521739130434,85698.26086956522,1.0,195730.4347826087,1,U3009S2,G3,X1,Q9,1,clrlcgce03,clrlcgce03,23.0
2006-03-17 09:00:00,325.48148148148147,18205.814814814814,,16801.185185185186,135140.88888888888,1.0,240066.66666666666,1,U3009S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,27.0
2006-03-17 10:00:00,12.89655172413793,2245.1724137931033,,48.06896551724138,162047.0344827586,1.0,238717.24137931035,1,U3009S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,29.0
2006-03-17 11:00:00,605.85,28746.125,,27141.975,180213.0,1.0,233370.0,1,U3009S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,40.0
2006-03-17 12:00:00,1.2678571428571428,20107.696428571428,,16935.5,132747.2857142857,1.0,246969.64285714287,1,U3009S2,G3,X2,Q9,1,clrlcgce03,clrlcgce03,56.0
2006-03-17 13:00:00,1.1428571428571428,72041.62857142858,,70825.17142857143,65318.97142857143,1.0,220037.14285714287,1,U247,G3,X2,Q9,1,clrlcgce03,clrlcgce03,35.0
2006-03-17 14:00:00,114.58333333333333,129131.75,,128108.16666666667,93868.75,1.0,228787.5,0,U247,G3,X2,Q9,1,clrlcgce03,clrlcgce03,48.0
2006-03-17 15:00:00,17.428571428571427,67661.02857142857,,56889.6,192276.45714285714,1.0,227597.14285714287,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,35.0
2006-03-17 16:00:00,84519.19791666667,67614.01041666667,,67245.41666666667,201825.54166666666,1.0,245878.125,1,U1012S0,G2,X1,Q9,1,clrlcgce01,clrlcgce01,96.0
2006-03-17 17:00:00,787.0344827586207,46817.68965517241,,46760.41379310345,86541.79310344828,1.0,241696.55172413794,1,U247,G3,X1,Q8,1,clrlcgce02,clrlcgce02,29.0
2006-03-17 18:00:00,1133.608695652174,36759.69565217391,,36672.739130434784,70515.82608695653,1.0,244408.69565217392,1,U247,G3,X1,Q9,1,clrlcgce02,clrlcgce02,23.0
2006-03-17 19:00:00,19858.930555555555,79472.69444444444,,79313.40277777778,95461.05555555556,1.0,259200.0,1,U247,G3,X2,Q9,1,clrlcgce03,clrlcgce03,72.0
2006-03-17 20:00:00,19562.88888888889,47118.11111111111,,45552.72222222222,87691.72222222222,1.0,126966.61111111111,1,U247,G3,X1,Q8,1,clrlcgce02,clrlcgce02,17.0
2006-03-17 21:00:00,28356.0,-1.0,,-1.0,-1.0,1.0,-1.0,5,-1,-1,-1,Q9,1,clrlcgce02,clrlcgce02,0.0
2006-03-17 22:00:00,13171.57142857143,1045.857142857143,,195.71428571428572,41330.0,1.0,28028.285714285714,1,-1,G1,X1,Q8,1,clrlcgce02,clrlcgce02,5.0
2006-03-17 23:00:00,12324.75,27.125,,8.375,90528.625,1.0,11249.625,1,-1,G1,X1,Q2,1,clrlcgce02,clrlcgce02,5.0
2006-03-18 00:00:00,8529.0,1214.1666666666667,,227.83333333333334,55508.833333333336,1.0,29999.5,5,-1,-1,-1,Q9,1,clrlcgce02,clrlcgce02,3.0
2006-03-18 01:00:00,13352.75,-0.08333333333333333,,-0.6666666666666666,-0.9166666666666666,1.0,7199.083333333333,5,-1,-1,-1,Q9,1,clrlcgce02,clrlcgce02,1.0
2006-03-18 02:00:00,14700.212121212122,80035.15151515152,,79980.63636363637,58706.242424242424,1.0,146726.9696969697,0,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,23.0
2006-03-18 03:00:00,9122.727272727272,-1.0,,-1.0,-1.0,1.0,-1.0,5,-1,-1,-1,Q9,1,clrlcgce02,clrlcgce02,0.0
2006-03-18 04:00:00,5273.0,1.2,,-0.2,-0.8,1.0,17279.2,5,-1,-1,-1,Q9,1,clrlcgce02,clrlcgce02,1.0
2006-03-18 05:00:00,3246.3333333333335,51.0,,14.666666666666666,109538.66666666667,1.0,2400.0,1,U2019S1,G1,X1,Q2,1,clrlcgce02,clrlcgce02,3.0
2006-03-18 06:00:00,5473.35,99.7,,27.85,53500.0,1.0,259200.0,1,U2015S1,G2,X1,Q9,1,clrlcgce02,clrlcgce02,20.0
2006-03-18 07:00:00,1146.6666666666667,10.666666666666666,,3.0,0.0,1.0,88500.0,1,U1019S0,G1,X1,Q2,1,clrlcgce01,clrlcgce01,3.0
2006-03-18 08:00:00,3250.0833333333335,86.52777777777777,,20.333333333333332,45445.305555555555,1.0,220899.97222222222,1,U2015S1,G2,X1,Q9,1,clrlcgce02,clrlcgce02,35.0
2006-03-18 09:00:00,1774.1818181818182,99026.90909090909,,98961.54545454546,85807.27272727272,1.0,213054.54545454544,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,11.0
2006-03-18 10:00:00,1.1666666666666667,57685.5,,57640.166666666664,41548.0,1.0,259200.0,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,6.0
2006-03-18 11:00:00,837.4285714285714,50.142857142857146,,17.142857142857142,20205.14285714286,1.0,111600.0,1,U2036S1,G1,X1,Q2,1,clrlcgce02,clrlcgce02,7.0
2006-03-18 12:00:00,3749.375,69475.25,,69409.375,55850.0,1.0,259200.0,1,U2036S1,G3,X1,Q1,1,clrlcgce02,clrlcgce02,8.0
2006-03-18 13:00:00,1.3214285714285714,8774.357142857143,,8396.857142857143,52692.142857142855,1.0,259200.0,1,U2015S1,G2,X1,Q9,1,clrlcgce02,clrlcgce02,28.0
2006-03-18 14:00:00,219.5090909090909,394.6545454545454,,23.21818181818182,49267.05454545454,1.0,223347.27272727274,1,U2015S1,G2,X1,Q9,1,clrlcgce02,clrlcgce02,55.0
2006-03-18 15:00:00,0.94,444.34,,24.04,48047.44,1.0,259200.0,1,U2015S1,G2,X1,Q9,1,clrlcgce02,clrlcgce02,50.0
2006-03-18 16:00:00,178.91666666666666,18.166666666666668,,7.333333333333333,4252.666666666667,1.0,252000.0,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,12.0
2006-03-18 17:00:00,0.8,2567.3333333333335,,2132.6666666666665,60910.933333333334,1.0,235092.0,1,U2015S1,G2,X1,Q9,1,clrlcgce02,clrlcgce02,75.0
2006-03-18 18:00:00,0.9791666666666666,12622.166666666666,,12134.625,59284.083333333336,1.0,257400.0,1,U2015S1,G2,X1,Q9,1,clrlcgce02,clrlcgce02,48.0
2006-03-18 19:00:00,418.969696969697,37065.757575757576,,36621.257575757576,68429.57575757576,1.0,259200.0,1,U2015S1,G2,X1,Q9,1,clrlcgce02,clrlcgce02,66.0
2006-03-18 20:00:00,46.97560975609756,23703.975609756097,,22827.414634146342,105715.51219512195,1.0,223546.0975609756,1,U2015S1,G2,X1,Q9,1,clrlcgce02,clrlcgce02,82.0
2006-03-18 21:00:00,1.1923076923076923,10284.307692307691,,9771.192307692309,141626.92307692306,1.0,228181.15384615384,1,U2015S1,G2,X1,Q9,1,clrlcgce02,clrlcgce02,52.0
2006-03-18 22:00:00,1997.5555555555557,14188.5,,13501.708333333334,207520.09722222222,1.0,196202.48611111112,1,U2015S1,G2,X1,Q9,1,clrlcgce02,clrlcgce02,71.0
2006-03-18 23:00:00,1424.9444444444443,45002.96666666667,,44658.688888888886,90761.37777777777,1.0,231294.66666666666,1,U2015S1,G2,X1,Q9,1,clrlcgce02,clrlcgce02,90.0
2006-03-19 00:00:00,8076.5,62866.228070175435,,62629.01754385965,74120.14035087719,1.0,256176.31578947368,1,U247,G3,X1,Q9,1,clrlcgce02,clrlcgce02,114.0
2006-03-19 01:00:00,9491.978723404256,40971.234042553195,,40673.85106382979,60849.36170212766,1.0,244723.40425531915,1,U2015S1,G2,X1,Q9,1,clrlcgce02,clrlcgce02,47.0
2006-03-19 02:00:00,61.625,21673.625,,21627.875,51684.0,1.0,97762.5,1,U2036S1,G1,X1,Q2,1,clrlcgce02,clrlcgce02,8.0
2006-03-19 03:00:00,1.2857142857142858,289.42857142857144,,205.85714285714286,63018.857142857145,1.0,151037.14285714287,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,7.0
2006-03-19 04:00:00,320.875,21636.125,,21612.5,18802.0,1.0,227475.0,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,8.0
2006-03-19 05:00:00,3092.0,32.0,,13.142857142857142,16179.142857142857,1.0,136478.57142857142,1,U2036S1,G1,X1,Q1,1,clrlcgce02,clrlcgce02,14.0
2006-03-19 06:00:00,8884.5,12.833333333333334,,3.0,-0.16666666666666666,1.0,101849.83333333333,1,-1,G1,X1,Q5,1,clrlcgce01,clrlcgce01,5.0
2006-03-19 07:00:00,3463.1,199.0,,142.1,34004.4,1.0,234696.0,1,U247,G3,X1,Q8,1,opgc,opgc,10.0
2006-03-19 08:00:00,106.36842105263158,7043.210526315789,,6800.315789473684,123415.57894736843,1.0,180685.26315789475,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,19.0
2006-03-19 09:00:00,2323.1020408163267,24157.48979591837,,23577.85714285714,300590.693877551,1.0,167761.22448979592,1,U2006S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,49.0
2006-03-19 10:00:00,1.0476190476190477,16482.52380952381,,16467.428571428572,11872.190476190477,1.0,259200.0,1,U247,G3,X1,Q8,1,opgc,opgc,21.0
2006-03-19 11:00:00,12.16326530612245,1269.408163265306,,1263.6938775510205,11208.0,1.0,232842.85714285713,1,U247,G3,X1,Q8,1,opgc,opgc,49.0
2006-03-19 12:00:00,1110.5,37529.21428571428,,37439.07142857143,38440.28571428572,1.0,240750.0,1,U247,G3,X1,Q8,1,opgc,opgc,14.0
2006-03-19 13:00:00,3034.5,5598.25,,5407.25,152048.0,1.0,129345.0,1,U1019S0,G1,X1,Q1,1,clrlcgce02,clrlcgce02,4.0
2006-03-19 14:00:00,53.07142857142857,82672.35714285714,,82511.59523809524,86171.61904761905,1.0,208135.7142857143,1,U247,G3,X2,Q9,1,clrlcgce03,clrlcgce03,42.0
2006-03-19 15:00:00,402.55,86511.6,,86264.95,127866.4,1.0,215448.0,1,U247,G3,X2,Q9,1,clrlcgce03,clrlcgce03,20.0
2006-03-19 16:00:00,942.1,36643.6,,36399.0,156094.0,1.0,205434.0,1,U247,G3,X1,Q1,1,clrlcgce02,clrlcgce02,10.0
2006-03-19 17:00:00,1463.923076923077,6226.615384615385,,5974.0,155664.3076923077,1.0,97006.15384615384,1,U2006S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,13.0
2006-03-19 18:00:00,202.30434782608697,69396.78260869565,,68989.82608695653,198210.26086956522,1.0,190181.73913043478,1,U247,G3,X1,Q9,1,clrlcgce02,clrlcgce02,23.0
2006-03-19 19:00:00,20661.477272727272,62781.0,,62509.77272727273,169930.86363636365,1.0,173593.5,1,U247,G3,X1,Q9,1,clrlcgce02,clrlcgce02,38.0
2006-03-19 20:00:00,7966.883720930233,52229.232558139534,,52077.37209302326,146428.51162790696,1.0,200932.97674418605,1,U247,G3,X1,Q5,1,clrlcgce02,clrlcgce02,41.0
2006-03-19 21:00:00,16235.666666666666,78388.44444444444,,78244.11111111111,82130.51851851853,1.0,249633.33333333334,1,U247,G3,X2,Q9,1,clrlcgce03,clrlcgce03,27.0
2006-03-19 22:00:00,21935.409090909092,111164.72727272728,,110902.04545454546,177966.72727272726,1.0,237229.0909090909,0,U247,G3,X1,Q5,1,clrlcgce02,clrlcgce02,22.0
2006-03-19 23:00:00,23129.3,40247.2,,40138.1,137448.0,1.0,130500.0,1,U247,G1,X1,Q9,1,clrlcgce03,clrlcgce03,10.0
2006-03-20 00:00:00,132.25,28506.0625,,27822.8125,250126.25,1.0,205785.0,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,16.0
2006-03-20 01:00:00,1.2727272727272727,5492.181818181818,,5230.909090909091,116132.0,1.0,159692.72727272726,1,U2006S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,11.0
2006-03-20 02:00:00,1923.4375,26786.59375,,25359.53125,362935.84375,1.0,89998.09375,1,U2006S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,31.0
2006-03-20 03:00:00,1.3333333333333333,29.0,,12.333333333333334,0.0,1.0,259200.0,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,3.0
2006-03-20 04:00:00,2110.6428571428573,25294.14285714286,,24400.0,158435.2142857143,1.0,120274.07142857143,1,U2006S1,G3,X1,Q1,1,clrlcgce02,clrlcgce02,11.0
2006-03-20 05:00:00,66.70588235294117,20880.176470588234,,20855.352941176472,22634.58823529412,1.0,107576.23529411765,1,-1,G1,X1,Q2,1,clrlcgce02,clrlcgce02,13.0
2006-03-20 06:00:00,707.625,4748.125,,4466.375,82324.0,1.0,162547.5,1,U2036S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,8.0
2006-03-20 07:00:00,8675.444444444445,44418.0,,42927.0,439332.8888888889,1.0,117766.66666666667,1,U2006S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,9.0
2006-03-20 08:00:00,18.916666666666668,14458.833333333334,,14425.0,24661.0,1.0,144375.0,1,U2036S1,G1,X1,Q1,1,clrlcgce02,clrlcgce02,12.0
2006-03-20 09:00:00,2697.222222222222,7598.388888888889,,1659.388888888889,186092.22222222222,1.0,231000.0,1,U2036S1,G3,X1,Q1,1,clrlcgce02,clrlcgce02,18.0
2006-03-20 10:00:00,3544.4166666666665,4665.0,,1225.5833333333333,149973.33333333334,1.0,216525.0,1,U1002S0,G3,X1,Q10,1,clrlcgce03,clrlcgce03,12.0
