SubmitTime,WaitTime,RunTime,UsedCPUTime,UsedMemory,ReqNProcs,ReqTime,Status,UserID,GroupID,ExecutableID,QueueID,PartitionID,OrigSiteID,LastRunSiteID,Workload
2006-02-13 22:00:00,211.33333333333334,19295.703703703704,18900.40740740741,469987.4074074074,1.0,249633.33333333334,1,U1009S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,27.0
2006-02-13 22:30:00,28.6,10167.4,9818.3,237625.2,1.0,59262.0,1,U2005S1,G1,X1,Q5,1,clrlcgce02,clrlcgce02,10.0
2006-02-13 23:00:00,215.16666666666666,20178.722222222223,19891.305555555555,505884.77777777775,1.0,214980.0,1,U1009S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,36.0
2006-02-13 23:30:00,526.8888888888889,11280.444444444445,10902.333333333334,260667.55555555556,1.0,179546.66666666666,1,U2005S1,G3,X1,Q1,1,clrlcgce02,clrlcgce02,9.0
2006-02-14 00:00:00,360.61538461538464,22561.615384615383,22396.846153846152,502192.3076923077,1.0,259200.0,1,U1009S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,26.0
2006-02-14 00:30:00,827.5,17190.4,16603.2,398639.6,1.0,133746.0,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,10.0
2006-02-14 01:00:00,13.909090909090908,24435.18181818182,24288.363636363636,370129.8181818182,1.0,235718.18181818182,1,U1009S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,11.0
2006-02-14 01:30:00,4.3478260869565215,15389.391304347826,15241.739130434782,238596.86956521738,1.0,199291.30434782608,1,U1009S0,G1,X1,Q10,1,clrlcgce01,clrlcgce01,23.0
2006-02-14 02:00:00,102.75,6526.75,6128.25,155307.0,1.0,86370.0,1,U2020S1,G1,X1,Q10,1,clrlcgce02,clrlcgce02,4.0
2006-02-14 02:30:00,238.91666666666666,22300.75,21981.25,339818.6666666667,1.0,199995.0,1,U1009S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,12.0
2006-02-14 03:00:00,13068.267605633802,36888.92957746479,33976.43661971831,558804.7887323943,1.0,250576.9014084507,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,71.0
2006-02-14 03:30:00,32464.0625,24704.1875,20947.3125,541642.375,1.0,259200.0,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,32.0
2006-02-14 04:00:00,479.7142857142857,1529.857142857143,9.571428571428571,40781.142857142855,1.0,119888.57142857143,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,7.0
2006-02-14 04:30:00,122.88888888888889,44.888888888888886,12.333333333333334,51931.555555555555,1.0,144900.0,1,U2038S1,G1,X1,Q1,1,clrlcgce02,clrlcgce02,9.0
2006-02-14 05:00:00,65.25,1997.25,15.125,56245.0,1.0,137302.5,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,8.0
2006-02-14 05:30:00,1.2857142857142858,2862.1428571428573,15.714285714285714,68026.85714285714,1.0,131185.7142857143,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,7.0
2006-02-14 06:00:00,1.375,2230.625,13.125,44287.5,1.0,105015.0,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,8.0
2006-02-14 06:30:00,1093.2,1620.2,9.6,31031.2,1.0,84912.0,1,U2005S1,G1,X1,Q5,1,clrlcgce02,clrlcgce02,5.0
2006-02-14 07:00:00,1161.1666666666667,1908.5,13.166666666666666,22737.333333333332,1.0,114110.0,1,U2005S1,G1,X1,Q1,1,clrlcgce02,clrlcgce02,6.0
2006-02-14 07:30:00,631.1666666666666,54.833333333333336,15.333333333333334,128614.0,1.0,87000.0,1,U1030S0,G1,X1,Q2,1,clrlcgce01,clrlcgce01,6.0
2006-02-14 08:00:00,31.666666666666668,41.666666666666664,8.666666666666666,0.0,1.0,173100.0,1,U2038S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,3.0
2006-02-14 08:30:00,738.8,34.6,10.0,7376.0,1.0,208440.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,5.0
2006-02-14 09:00:00,125.85714285714286,41.142857142857146,7.714285714285714,7315.428571428572,1.0,148500.0,1,U2038S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,7.0
2006-02-14 09:30:00,111.6,24704.6,24358.4,379429.6,1.0,259200.0,1,U2003S1,G4,X1,Q3,1,clrlcgce02,clrlcgce02,5.0
2006-02-14 10:00:00,71.61904761904762,2142.0238095238096,2025.452380952381,46770.28571428572,1.0,128850.0,1,U1018S0,G1,X1,Q1,1,clrlcgce01,clrlcgce01,42.0
2006-02-14 10:30:00,75.5909090909091,2812.242424242424,2749.4242424242425,78286.0,1.0,123368.18181818182,1,U2019S1,G1,X1,Q6,1,clrlcgce02,clrlcgce02,66.0
2006-02-14 11:00:00,441.54545454545456,959.6060606060606,954.7575757575758,3667.878787878788,1.0,119972.72727272728,1,U1018S0,G1,X1,Q5,1,clrlcgce01,clrlcgce01,33.0
2006-02-14 11:30:00,110.16666666666667,551.8333333333334,531.1666666666666,13916.444444444445,1.0,102450.0,1,U1018S0,G1,X1,Q4,1,clrlcgce02,clrlcgce02,18.0
2006-02-14 12:00:00,244.2,84.2,13.8,120223.2,1.0,104220.0,1,U1030S0,G1,X1,Q2,1,clrlcgce01,clrlcgce01,5.0
2006-02-14 12:30:00,8.4,3184.36,2157.6,52909.28,1.0,241956.0,1,U2002S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,25.0
2006-02-14 13:00:00,785.0416666666666,4193.208333333333,2799.75,63859.166666666664,1.0,248437.5,1,U2002S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,24.0
2006-02-14 13:30:00,602.6666666666666,2554.8333333333335,2304.5,184965.33333333334,1.0,130050.0,1,U1030S0,G1,X1,Q2,1,clrlcgce02,clrlcgce02,6.0
2006-02-14 14:00:00,645.4,4436.0,4335.0,407887.2,1.0,259200.0,1,U1037S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,5.0
2006-02-14 14:30:00,138.2,2401.2,1906.6,42740.0,1.0,241920.0,1,U2002S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,5.0
2006-02-14 15:00:00,1.1666666666666667,554.1666666666666,519.0,11872.0,1.0,115500.0,1,U2002S1,G1,X1,Q2,1,clrlcgce02,clrlcgce02,6.0
2006-02-14 15:30:00,1.1666666666666667,14171.333333333334,13919.5,293526.6666666667,1.0,127290.0,1,U2005S1,G3,X1,Q1,1,clrlcgce02,clrlcgce02,6.0
2006-02-14 16:00:00,90.88,19133.76,18654.4,445210.72,1.0,102328.8,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,25.0
2006-02-14 16:30:00,2476.705882352941,11815.117647058823,11492.529411764706,268934.0,1.0,157341.17647058822,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,34.0
2006-02-14 17:00:00,10.5,5537.5,5406.0,500580.0,1.0,132300.0,1,U1023S0,G1,X1,Q1,1,clrlcgce01,clrlcgce01,2.0
2006-02-14 17:30:00,103.93333333333334,423.8666666666667,225.53333333333333,81074.93333333333,1.0,259200.0,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,15.0
2006-02-14 18:00:00,9.411764705882353,788.4705882352941,636.0588235294117,90365.41176470589,1.0,259200.0,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,17.0
2006-02-14 18:30:00,2842.157894736842,7791.526315789473,7502.789473684211,206712.84210526315,1.0,202604.2105263158,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,19.0
2006-02-14 19:00:00,984.5833333333334,19349.5,19256.541666666668,56209.25,1.0,255600.0,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,48.0
2006-02-14 19:30:00,2910.6923076923076,12295.538461538461,12254.923076923076,39448.92307692308,1.0,180069.23076923078,1,U247,G1,X1,Q10,1,clrlcgce01,clrlcgce01,13.0
2006-02-14 20:00:00,914.1818181818181,2152.818181818182,2048.5454545454545,201278.54545454544,1.0,196772.72727272726,1,U1036S0,G4,X1,Q1,1,clrlcgce02,clrlcgce02,11.0
2006-02-14 20:30:00,28.2,36.2,10.4,9715.2,1.0,241920.0,1,U2038S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,5.0
2006-02-14 21:00:00,404.0,31.0,7.0,18512.0,1.0,172800.0,1,U1023S0,G1,X1,Q3,1,clrlcgce01,clrlcgce01,2.0
2006-02-14 21:30:00,104.75,24.75,5.25,9235.0,1.0,259200.0,1,U1038S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,4.0
2006-02-14 22:00:00,1.4615384615384615,22.615384615384617,5.3076923076923075,0.0,1.0,206515.38461538462,1,U1038S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,13.0
2006-02-14 22:30:00,1050.5454545454545,20382.863636363636,20252.272727272728,166814.18181818182,1.0,191391.81818181818,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,22.0
2006-02-14 23:00:00,1.3333333333333333,4948.333333333333,4874.333333333333,67236.66666666667,1.0,201590.0,1,U1038S0,G4,X1,Q1,1,clrlcgce02,clrlcgce02,12.0
2006-02-14 23:30:00,0.9,16675.6,16199.6,352772.8,1.0,169590.0,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,10.0
2006-02-15 00:00:00,1.5454545454545454,3815.0,3779.4545454545455,29250.545454545456,1.0,236127.27272727274,1,U2002S1,G4,X1,Q5,1,clrlcgce02,clrlcgce02,11.0
2006-02-15 00:30:00,1.32,7858.16,7726.8,126253.76,1.0,223356.0,1,U1038S0,G4,X1,Q3,1,clrlcgce02,clrlcgce02,25.0
2006-02-15 01:00:00,1.1578947368421053,15930.052631578947,15764.894736842105,170776.84210526315,1.0,189347.36842105264,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,19.0
2006-02-15 01:30:00,1.3,734.85,653.9,66196.8,1.0,199125.0,1,U2038S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,20.0
2006-02-15 02:00:00,373.5,13794.9,13747.35,55265.8,1.0,246510.0,1,U2002S1,G3,X1,Q5,1,clrlcgce01,clrlcgce01,20.0
2006-02-15 02:30:00,1.4166666666666667,26.0,6.25,6435.0,1.0,252000.0,1,U1038S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,12.0
2006-02-15 03:00:00,1.2727272727272727,22.272727272727273,4.7272727272727275,10077.454545454546,1.0,251345.45454545456,1,U1038S0,G4,X1,Q1,1,clrlcgce01,clrlcgce01,11.0
2006-02-15 03:30:00,1.25,29.75,7.0,10875.0,1.0,152550.0,1,U3015S2,G1,X1,Q1,1,clrlcgce03,clrlcgce03,4.0
2006-02-15 04:00:00,1.125,12207.625,12178.375,37404.0,1.0,248400.0,1,U2002S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,8.0
2006-02-15 04:30:00,1.25,42.6875,10.375,50810.25,1.0,194906.25,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,16.0
2006-02-15 05:00:00,1.1111111111111112,32.111111111111114,7.222222222222222,9510.222222222223,1.0,202300.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,9.0
2006-02-15 05:30:00,1.0,49.666666666666664,12.0,36305.333333333336,1.0,259200.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,3.0
2006-02-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
2006-02-15 06:30:00,1.0,50.0,13.0,0.0,1.0,259200.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,1.0
2006-02-15 07:00:00,1.1111111111111112,16093.111111111111,15468.555555555555,322475.55555555556,1.0,150033.33333333334,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,9.0
2006-02-15 07:30:00,1.125,62.5,15.875,0.0,1.0,162337.5,1,U2038S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,8.0
2006-02-15 08:00:00,1.6666666666666667,42.0,10.444444444444445,4138.666666666667,1.0,230500.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,9.0
2006-02-15 08:30:00,1.0,29.416666666666668,8.333333333333334,12500.333333333334,1.0,181350.0,1,U1036S0,G4,X1,Q1,1,clrlcgce01,clrlcgce01,12.0
2006-02-15 09:00:00,1.2727272727272727,34.09090909090909,7.7272727272727275,3364.7272727272725,1.0,150790.9090909091,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,11.0
2006-02-15 09:30:00,1.75,1101.25,813.75,201729.0,1.0,216000.0,1,U1035S0,G4,X1,Q1,1,clrlcgce02,clrlcgce02,4.0
2006-02-15 10:00:00,1.375,44.0,9.375,25207.0,1.0,205312.5,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,8.0
2006-02-15 10:30:00,1.625,57.75,14.25,79513.0,1.0,151537.5,1,U1036S0,G1,X1,Q3,1,clrlcgce01,clrlcgce01,8.0
2006-02-15 11:00:00,1.5,6519.0,6479.3,44991.6,1.0,208440.0,1,U1036S0,G4,X1,Q1,1,clrlcgce01,clrlcgce01,10.0
2006-02-15 11:30:00,1.3142857142857143,24528.542857142857,24485.485714285714,64942.4,1.0,249480.0,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,35.0
2006-02-15 12:00:00,1.1666666666666667,24834.016666666666,24667.233333333334,72031.33333333333,1.0,251983.0,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,60.0
2006-02-15 12:30:00,18040.777777777777,10187.222222222223,9133.111111111111,426636.44444444444,1.0,162120.0,1,U2005S1,G3,X1,Q5,1,clrlcgce01,clrlcgce01,9.0
2006-02-15 13:00:00,1.0952380952380953,60491.333333333336,58615.42857142857,455390.6666666667,1.0,156317.14285714287,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,21.0
2006-02-15 13:30:00,6478.388888888889,22291.666666666668,18078.666666666668,377041.1111111111,1.0,102233.33333333333,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,18.0
2006-02-15 14:00:00,4398.916666666667,14434.972222222223,11712.944444444445,340421.22222222225,1.0,202826.66666666666,1,U2032S1,G6,X1,Q2,1,clrlcgce02,clrlcgce02,36.0
2006-02-15 14:30:00,4219.4,14271.4,11798.1,177351.2,1.0,147036.0,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,10.0
2006-02-15 15:00:00,8080.363636363636,18695.727272727272,15340.0,346898.9090909091,1.0,194029.0909090909,1,U2005S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,11.0
2006-02-15 15:30:00,1.25,53033.75,52066.5,507364.0,1.0,259200.0,1,U1036S0,G4,X1,Q1,1,clrlcgce01,clrlcgce01,4.0
2006-02-15 16:00:00,1.5,56831.25,55790.75,498082.0,1.0,259200.0,1,U2038S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,4.0
2006-02-15 16:30:00,66.5,37008.583333333336,36300.666666666664,363619.3333333333,1.0,194625.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,12.0
2006-02-15 17:00:00,314.25,34674.25,32894.0,380065.0,1.0,194625.0,1,U1020S0,G4,X1,Q1,1,clrlcgce01,clrlcgce01,4.0
2006-02-15 17:30:00,331.7142857142857,5113.0,478.0,140105.7142857143,1.0,259200.0,1,U1036S0,G4,X1,Q3,1,clrlcgce02,clrlcgce02,7.0
2006-02-15 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
2006-02-15 18:30:00,1.4,30850.0,30285.8,296049.6,1.0,191160.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,5.0
2006-02-15 19:00:00,1.2222222222222223,34267.333333333336,33555.333333333336,330212.8888888889,1.0,192700.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,9.0
2006-02-15 19:30:00,1.1666666666666667,8308.166666666666,8129.166666666667,154428.0,1.0,58950.0,1,U1023S0,G1,X1,Q2,1,clrlcgce01,clrlcgce01,6.0
2006-02-15 20:00:00,1.375,45691.25,44844.25,449014.5,1.0,259200.0,1,U2038S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,8.0
2006-02-15 20:30:00,1.7777777777777777,46320.444444444445,45399.88888888889,443046.22222222225,1.0,240000.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,9.0
2006-02-15 21:00:00,2509.4375,39704.4375,37792.125,458347.75,1.0,198251.25,1,U1036S0,G4,X1,Q3,1,clrlcgce02,clrlcgce02,16.0
2006-02-15 21:30:00,1.375,51703.875,50707.625,501800.5,1.0,259200.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,8.0
2006-02-15 22:00:00,3.111111111111111,38449.0,36898.0,421759.55555555556,1.0,259200.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,9.0
2006-02-15 22:30:00,1.3333333333333333,8228.833333333334,8041.5,149161.33333333334,1.0,72600.0,1,U1023S0,G1,X1,Q2,1,clrlcgce01,clrlcgce01,6.0
2006-02-15 23:00:00,15099.846153846154,28501.384615384617,25206.0,473672.1538461539,1.0,95247.53846153847,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,11.0
2006-02-15 23:30:00,1.2857142857142858,32331.14285714286,28182.0,316038.85714285716,1.0,222942.85714285713,1,U1036S0,G4,X1,Q3,1,clrlcgce02,clrlcgce02,7.0
2006-02-16 00:00:00,7401.764705882353,42943.05882352941,41560.35294117647,487099.0588235294,1.0,202101.17647058822,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,17.0
2006-02-16 00:30:00,11518.0,51713.28571428572,50726.28571428572,499794.85714285716,1.0,259200.0,1,U2038S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,7.0
2006-02-16 01:00:00,4970.0,37766.0,36521.545454545456,415720.63636363635,1.0,195196.27272727274,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,10.0
2006-02-16 01:30:00,4610.166666666667,8914.75,8649.5,180314.33333333334,1.0,130275.0,1,U2028S1,G1,X1,Q1,1,clrlcgce02,clrlcgce02,12.0
2006-02-16 02:00:00,1.5,25065.5,24531.0,250606.0,1.0,132300.0,1,U1036S0,G1,X1,Q1,1,clrlcgce01,clrlcgce01,2.0
2006-02-16 02:30:00,6835.25,25586.5,24374.0,280193.75,1.0,86144.75,1,-1,-1,X1,Q5,1,clrlcgce02,clrlcgce02,3.0
2006-02-16 03:00:00,1.6,14035.8,10338.6,137433.6,1.0,208440.0,1,U2033S1,G1,X1,Q2,1,clrlcgce02,clrlcgce02,5.0
2006-02-16 03:30:00,2.0,25718.5,25313.5,245310.0,1.0,132300.0,1,U1023S0,G1,X1,Q3,1,clrlcgce01,clrlcgce01,2.0
2006-02-16 04:00:00,7070.25,51315.0,50428.5,515734.0,1.0,259200.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,4.0
2006-02-16 04:30:00,783.1428571428571,7455.571428571428,7304.142857142857,76098.85714285714,1.0,75985.71428571429,1,U1025S0,G1,X1,Q2,1,clrlcgce01,clrlcgce01,7.0
2006-02-16 05:00:00,4611.0,51536.5,50602.5,497632.0,1.0,259200.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,2.0
2006-02-16 05:30:00,3707.5,52150.5,51314.0,501056.0,1.0,259200.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,2.0
2006-02-16 06:00:00,4195.076923076923,28844.384615384617,26101.153846153848,564316.3076923077,1.0,93766.15384615384,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,13.0
2006-02-16 06:30:00,2471.25,39167.0,38405.5,381043.0,1.0,259200.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,4.0
2006-02-16 07:00:00,12962.384615384615,18433.76923076923,17645.384615384617,347969.3076923077,1.0,63142.846153846156,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,10.0
2006-02-16 07:30:00,4565.538461538462,14804.923076923076,14096.692307692309,191349.84615384616,1.0,146852.3076923077,1,U1036S0,G1,X1,Q3,1,clrlcgce01,clrlcgce01,13.0
2006-02-16 08:00:00,7310.0,32347.5,31757.75,316417.0,1.0,227475.0,1,U2038S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,8.0
2006-02-16 08:30:00,4197.272727272727,12131.90909090909,11622.181818181818,64837.09090909091,1.0,236181.81818181818,1,U2038S1,G3,X1,Q1,1,clrlcgce01,clrlcgce01,11.0
2006-02-16 09:00:00,648.7647058823529,22092.941176470587,21584.235294117647,106378.82352941176,1.0,184094.11764705883,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,17.0
2006-02-16 09:30:00,3004.5,13901.045454545454,13783.681818181818,241403.0909090909,1.0,220459.0909090909,1,U1004S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,22.0
2006-02-16 10:00:00,5559.15,22716.0,22378.7,198119.8,1.0,175329.0,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,20.0
2006-02-16 10:30:00,1634.7777777777778,116.66666666666667,10.222222222222221,86688.88888888889,1.0,173100.0,1,U247,G1,X1,Q10,1,clrlcgce01,clrlcgce01,9.0
2006-02-16 11:00:00,1459.1,99.9,6.1,24944.8,1.0,216090.0,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,10.0
2006-02-16 11:30:00,691.4,157.8,4.6,41812.8,1.0,259200.0,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,5.0
2006-02-16 12:00:00,3579.3703703703704,12428.388888888889,11960.24074074074,443765.3333333333,1.0,223176.66666666666,1,U1004S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,54.0
2006-02-16 12:30:00,2312.625,37.625,10.375,10889.0,1.0,226912.5,1,U2038S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,8.0
2006-02-16 13:00:00,4964.2,6493.2,6464.2,14252.0,1.0,207540.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,5.0
2006-02-16 13:30:00,1193.0,60.5,15.833333333333334,33756.666666666664,1.0,130050.0,1,U2038S1,G1,X1,Q1,1,clrlcgce02,clrlcgce02,6.0
2006-02-16 14:00:00,3614.5,49.0,11.5,18564.0,1.0,259200.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,2.0
2006-02-16 14:30:00,830.75,41.0,10.875,18793.0,1.0,119250.0,1,U1036S0,G1,X1,Q3,1,clrlcgce02,clrlcgce02,8.0
2006-02-16 15:00:00,81220.18518518518,25505.48148148148,19303.925925925927,221975.33333333334,1.0,164497.7037037037,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,25.0
2006-02-16 15:30:00,4777.857142857143,25705.25,25379.0,258087.14285714287,1.0,209822.14285714287,1,U247,G3,X1,Q5,1,clrlcgce02,clrlcgce02,28.0
2006-02-16 16:00:00,2146.8333333333335,20570.833333333332,19046.458333333332,486245.5,1.0,221862.5,1,U1032S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,24.0
2006-02-16 16:30:00,307541.09375,12.15625,3.53125,5491.34375,1.0,66768.46875,1,-1,G1,X1,Q1,1,clrlcgce02,clrlcgce02,23.0
2006-02-16 17:00:00,2773.962962962963,5677.62962962963,5583.185185185185,86579.07407407407,1.0,62915.51851851852,1,U2019S1,G1,X1,Q4,1,clrlcgce02,clrlcgce02,26.0
2006-02-16 17:30:00,1.793103448275862,6.310344827586207,0.896551724137931,3280.9655172413795,1.0,92917.24137931035,1,U2019S1,G1,X1,Q5,1,clrlcgce02,clrlcgce02,29.0
2006-02-16 18:00:00,1.25,4451.5,4394.5,79305.0,1.0,227475.0,1,U2002S1,G3,X1,Q5,1,clrlcgce01,clrlcgce01,8.0
2006-02-16 18:30:00,4809.357142857143,44914.5,44241.57142857143,328543.9285714286,1.0,172551.35714285713,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,13.0
2006-02-16 19:00:00,618.4545454545455,5820.454545454545,5721.454545454545,112290.54545454546,1.0,242907.27272727274,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,11.0
2006-02-16 19:30:00,1.4210526315789473,14.894736842105264,4.526315789473684,25721.052631578947,1.0,218415.7894736842,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,19.0
2006-02-16 20:00:00,1174.7692307692307,5864.307692307692,5720.076923076923,136050.76923076922,1.0,197972.3076923077,1,U247,G3,X1,Q10,1,clrlcgce02,clrlcgce02,13.0
2006-02-16 20:30:00,166.04761904761904,6419.619047619048,6031.952380952381,492020.5714285714,1.0,254474.2857142857,1,U1006S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,21.0
2006-02-16 21:00:00,12.9,29.8,7.3,8626.0,1.0,233370.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,10.0
2006-02-16 21:30:00,1949.8,15137.6,14769.55,313750.2,1.0,178551.0,1,U2005S1,G3,X1,Q10,1,clrlcgce01,clrlcgce01,20.0
2006-02-16 22:00:00,1.6666666666666667,4726.666666666667,4592.777777777777,70892.88888888889,1.0,230500.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,9.0
2006-02-16 22:30:00,1.411764705882353,3500.764705882353,3385.6470588235293,60816.470588235294,1.0,228811.76470588235,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,17.0
2006-02-16 23:00:00,1.5,1397.04,1238.48,203925.52,1.0,240408.0,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,50.0
2006-02-16 23:30:00,95.02127659574468,2390.723404255319,2247.9574468085107,89225.02127659574,1.0,220645.53191489363,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,47.0
2006-02-17 00:00:00,349.875,2385.8125,2323.5625,58420.25,1.0,215936.25,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,16.0
2006-02-17 00:30:00,1.2,302.6,269.4,34128.0,1.0,208440.0,1,U1036S0,G4,X1,Q1,1,clrlcgce02,clrlcgce02,5.0
2006-02-17 01:00:00,1.3333333333333333,249.66666666666666,207.16666666666666,39113.333333333336,1.0,130800.0,1,U1036S0,G1,X1,Q3,1,clrlcgce01,clrlcgce01,6.0
2006-02-17 01:30:00,603.8666666666667,317.53333333333336,227.33333333333334,92185.6,1.0,184372.0,1,U1036S0,G4,X1,Q1,1,clrlcgce02,clrlcgce02,15.0
2006-02-17 02:00:00,1492.0,38.9,9.4,4553.2,1.0,231354.0,1,U2038S1,G4,X1,Q1,1,clrlcgce02,clrlcgce02,10.0
2006-02-17 02:30:00,1.0,38.5,9.25,12882.0,1.0,237600.0,1,U2038S1,G4,X1,Q1,1,clrlcgce01,clrlcgce01,4.0
2006-02-17 03:00:00,1.0,44.75,11.0,24971.0,1.0,259200.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,8.0
2006-02-17 03:30:00,1.5555555555555556,10614.555555555555,10574.444444444445,53953.333333333336,1.0,259200.0,1,U1036S0,G4,X1,Q1,1,clrlcgce01,clrlcgce01,9.0
2006-02-17 04:00:00,1.25,39.166666666666664,8.833333333333334,23686.666666666668,1.0,188550.0,1,U1036S0,G4,X1,Q3,1,clrlcgce01,clrlcgce01,12.0
2006-02-17 04:30:00,1.45,20044.7,19999.9,92206.0,1.0,212040.0,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,20.0
